14,5,3,2,2,3,2,2,2,2,2,3,3,2,14,13,13,14,2,2,2,2,6,14,2,2,1,1,2,1,1,1,1,1,2,2,1,14,13,13,14,1,1,1,2,3
15,3,3,2,2,3,2,2,2,2,2,3,3,2,15,14,14,15,2,2,2,3,4,31,2,2,1,1,2,1,1,1,1,1,2,2,1,31,29,29,31,1,1,1,2,3
32,3,3,2,2,3,2,2,2,2,2,3,3,2,32,30,30,32,2,2,2,3,4,46,2,2,1,1,2,1,1,1,1,1,2,2,1,46,43,43,46,1,1,1,4,3
46,3,3,2,2,3,2,2,2,2,2,3,3,2,46,43,43,46,2,2,2,5,4,47,2,2,1,1,2,1,1,1,1,1,2,2,1,47,44,44,47,1,1,1,3,3
47,3,3,2,2,3,2,2,2,2,2,3,3,2,47,44,44,47,2,2,2,4,4,48,2,2,1,1,2,1,1,1,1,1,2,2,1,48,45,45,48,1,1,1,1,3
48,3,3,2,2,3,2,2,2,2,2,3,3,2,48,45,45,48,2,2,2,2,4,49,2,2,1,1,2,1,1,1,1,1,2,2,1,49,46,46,49,1,1,1,1,3
49,3,3,2,2,3,2,2,2,2,2,3,3,2,49,46,46,49,2,2,2,2,4,50,2,2,1,1,2,1,1,1,1,1,2,2,1,50,47,47,50,1,1,1,1,3
50,3,3,2,2,3,2,2,2,2,2,3,3,2,50,47,47,50,2,2,2,2,4,51,2,2,1,1,2,1,1,1,1,1,2,2,1,51,48,48,51,1,1,1,3,1
51,3,3,2,2,3,2,2,2,2,2,3,3,2,51,48,48,51,2,2,2,4,2,52,2,2,1,1,2,1,1,1,1,1,2,2,1,52,49,49,52,1,1,1,5,1
52,3,3,2,2,3,2,2,2,2,2,3,3,2,52,49,49,52,2,2,2,6,2,53,2,2,1,1,2,1,1,1,1,1,2,2,1,53,50,50,53,1,1,1,1,1
53,3,3,2,2,3,2,2,2,2,2,3,3,2,53,50,50,53,2,2,2,2,2,54,4,2,1,1,2,1,1,1,1,1,2,2,1,54,51,51,54,1,1,1,2,2
54,5,3,2,2,3,2,2,2,2,2,3,3,2,54,51,51,54,2,2,2,3,3,55,4,2,1,1,2,1,1,1,1,1,2,2,1,55,52,52,55,1,1,1,2,2
55,5,3,2,2,3,2,2,2,2,2,3,3,2,55,52,52,55,2,2,2,3,3,15,2,2,1,1,2,1,1,1,1,1,2,2,1,15,14,14,15,1,1,1,1,3
16,3,3,2,2,3,2,2,2,2,2,3,3,2,16,15,15,16,2,2,2,2,4,56,2,2,1,1,2,1,1,1,1,1,2,2,1,56,53,53,56,1,1,1,2,3
56,3,3,2,2,3,2,2,2,2,2,3,3,2,56,53,53,56,2,2,2,3,4,16,2,2,1,1,2,1,1,1,1,1,2,2,1,16,15,15,16,1,1,1,2,3
17,3,3,2,2,3,2,2,2,2,2,3,3,2,17,16,16,17,2,2,2,3,4,17,2,2,1,1,2,1,1,1,1,1,2,2,1,17,16,16,17,1,1,1,1,3
18,3,3,2,2,3,2,2,2,2,2,3,3,2,18,17,17,18,2,2,2,2,4,18,2,2,1,1,2,1,1,1,1,1,2,2,1,18,17,17,18,1,1,1,1,3
19,3,3,2,2,3,2,2,2,2,2,3,3,2,19,18,18,19,2,2,2,2,4,19,2,2,1,1,2,1,1,1,1,1,2,2,1,19,13,13,19,1,1,1,2,3
20,3,3,2,2,3,2,2,2,2,2,3,3,2,20,14,14,20,2,2,2,3,4,20,2,2,1,1,2,1,1,1,1,1,2,2,1,20,18,18,20,1,1,1,1,3
21,3,3,2,2,3,2,2,2,2,2,3,3,2,21,19,19,21,2,2,2,2,4,21,2,2,1,1,2,1,1,1,1,1,2,2,1,21,19,19,21,1,1,1,1,3
22,3,3,2,2,3,2,2,2,2,2,3,3,2,22,20,20,22,2,2,2,2,4,22,2,2,1,1,2,1,1,1,1,1,2,2,1,22,20,20,22,1,1,1,2,3
23,3,3,2,2,3,2,2,2,2,2,3,3,2,23,21,21,23,2,2,2,3,4,23,2,2,1,1,2,1,1,1,1,1,2,2,1,23,21,21,23,1,1,1,2,3
24,3,3,2,2,3,2,2,2,2,2,3,3,2,24,22,22,24,2,2,2,3,4,24,2,2,1,1,2,1,1,1,1,1,2,2,1,24,22,22,24,1,1,1,2,3
25,3,3,2,2,3,2,2,2,2,2,3,3,2,25,23,23,25,2,2,2,3,4,25,2,2,1,1,2,1,1,1,1,1,2,2,1,25,23,23,25,1,1,1,1,3
26,3,3,2,2,3,2,2,2,2,2,3,3,2,26,24,24,26,2,2,2,2,4,26,2,2,1,1,2,1,1,1,1,1,2,2,1,26,24,24,26,1,1,1,1,3
27,3,3,2,2,3,2,2,2,2,2,3,3,2,27,25,25,27,2,2,2,2,4,27,2,2,1,1,2,1,1,1,1,1,2,2,1,27,25,25,27,1,1,1,2,3
28,3,3,2,2,3,2,2,2,2,2,3,3,2,28,26,26,28,2,2,2,3,4,28,2,2,1,1,2,1,1,1,1,1,2,2,1,28,26,26,28,1,1,1,1,3
29,3,3,2,2,3,2,2,2,2,2,3,3,2,29,27,27,29,2,2,2,2,4,29,2,2,1,1,2,1,1,1,1,1,2,2,1,29,27,27,29,1,1,1,2,3
30,3,3,2,2,3,2,2,2,2,2,3,3,2,30,28,28,30,2,2,2,3,4,30,2,2,1,1,2,1,1,1,1,1,2,2,1,30,28,28,30,1,1,1,1,3
31,3,3,2,2,3,2,2,2,2,2,3,3,2,31,29,29,31,2,2,2,2,4,37,3,2,1,1,2,1,1,1,1,1,2,2,1,37,35,35,37,1,1,4,1,3
38,4,3,2,2,3,2,2,2,2,2,3,3,2,38,36,36,38,2,2,5,2,4,38,3,2,1,1,2,1,1,1,1,1,2,2,1,38,36,36,38,1,1,4,4,3
39,4,3,2,2,3,2,2,2,2,2,3,3,2,39,37,37,39,2,2,5,5,4,39,3,2,1,1,2,1,1,1,1,1,2,2,1,39,37,37,39,1,1,4,3,3
40,4,3,2,2,3,2,2,2,2,2,3,3,2,40,38,38,40,2,2,5,4,4,40,3,2,1,1,2,1,1,1,1,1,2,2,1,40,38,38,40,1,1,4,1,3
41,4,3,2,2,3,2,2,2,2,2,3,3,2,41,39,39,41,2,2,5,2,4,41,3,2,1,1,2,1,1,1,1,1,2,2,1,41,39,39,41,1,1,4,1,3
42,4,3,2,2,3,2,2,2,2,2,3,3,2,42,40,40,42,2,2,5,2,4,42,3,2,1,1,2,1,1,1,1,1,2,2,1,42,40,40,42,1,1,4,1,3
43,4,3,2,2,3,2,2,2,2,2,3,3,2,43,41,41,43,2,2,5,2,4,43,3,2,1,1,2,1,1,1,1,1,2,2,1,43,41,41,43,1,1,4,1,3
44,4,3,2,2,3,2,2,2,2,2,3,3,2,44,42,42,44,2,2,5,2,4,31,2,2,1,1,2,1,1,1,1,1,2,2,1,31,29,29,31,1,1,1,3,3
32,3,3,2,2,3,2,2,2,2,2,3,3,2,32,30,30,32,2,2,2,4,4,32,2,2,1,1,2,1,1,1,1,1,2,2,1,32,30,30,32,1,1,1,2,3
33,3,3,2,2,3,2,2,2,2,2,3,3,2,33,31,31,33,2,2,2,3,4,33,2,2,1,1,2,1,1,1,1,1,2,2,1,33,31,31,33,1,1,1,2,3
34,3,3,2,2,3,2,2,2,2,2,3,3,2,34,32,32,34,2,2,2,3,4,34,2,2,1,1,2,1,1,1,1,1,2,2,1,34,32,32,34,1,1,1,2,3
35,3,3,2,2,3,2,2,2,2,2,3,3,2,35,33,33,35,2,2,2,3,4,35,3,2,1,1,2,1,1,1,1,1,2,2,1,35,33,33,35,1,1,1,1,5
36,4,3,2,2,3,2,2,2,2,2,3,3,2,36,34,34,36,2,2,2,2,6,36,3,2,1,1,2,1,1,1,1,1,2,2,1,36,34,34,36,1,1,4,1,5
37,4,3,2,2,3,2,2,2,2,2,3,3,2,37,35,35,37,2,2,5,2,6,44,3,2,1,1,2,1,1,1,1,1,2,2,1,44,39,39,44,1,1,4,1,5
45,4,3,2,2,3,2,2,2,2,2,3,3,2,45,40,40,45,2,2,5,2,6,45,3,2,1,1,2,1,1,1,1,1,2,2,1,45,42,42,45,1,1,4,1,5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,1,2
2,2,4,2,3,4,2,2,2,2,2,3,3,2,2,2,2,2,2,2,6,2,3,2,1,3,1,2,3,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,5
3,2,4,2,3,4,2,2,2,2,2,3,3,2,3,3,3,3,2,2,2,3,6,3,1,3,1,2,3,1,1,1,1,1,2,2,1,3,3,3,3,1,1,1,1,5
4,2,4,2,3,4,2,2,2,2,2,3,3,2,4,4,4,4,2,2,2,2,6,4,1,3,1,2,3,1,1,1,1,1,2,2,1,4,4,4,4,1,1,1,3,5
5,2,4,2,3,4,2,2,2,2,2,3,3,2,5,5,5,5,2,2,2,4,6,5,1,3,1,2,3,1,1,1,1,1,2,2,1,5,4,4,5,1,1,1,1,5
6,2,4,2,3,4,2,2,2,2,2,3,3,2,6,5,5,6,2,2,2,2,6,6,1,3,1,2,3,1,1,1,1,1,2,2,1,6,5,5,6,1,1,1,1,5
7,2,4,2,3,4,2,2,2,2,2,3,3,2,7,6,6,7,2,2,2,2,6,7,1,3,1,2,3,1,1,1,1,1,2,2,1,7,6,6,7,1,1,1,2,5
8,2,4,2,3,4,2,2,2,2,2,3,3,2,8,7,7,8,2,2,2,3,6,8,1,3,1,2,3,1,1,1,1,1,2,2,1,8,7,7,8,1,1,1,2,5
9,2,4,2,3,4,2,2,2,2,2,3,3,2,9,8,8,9,2,2,2,3,6,9,1,3,1,2,3,1,1,1,1,1,2,2,1,9,8,8,9,1,1,1,1,5
10,2,4,2,3,4,2,2,2,2,2,3,3,2,10,9,9,10,2,2,2,2,6,10,1,3,1,2,3,1,1,1,1,1,2,2,1,10,9,9,10,1,1,1,2,5
11,2,4,2,3,4,2,2,2,2,2,3,3,2,11,10,10,11,2,2,2,3,6,11,1,3,1,2,3,1,1,1,1,1,2,2,1,11,10,10,11,1,1,1,2,5
12,2,4,2,3,4,2,2,2,2,2,3,3,2,12,11,11,12,2,2,2,3,6,12,1,3,1,2,3,1,1,1,1,1,2,2,1,12,11,11,12,1,1,1,3,5
13,2,4,2,3,4,2,2,2,2,2,3,3,2,13,12,12,13,2,2,2,4,6,13,1,3,1,2,3,1,1,1,1,1,2,2,1,13,12,12,13,1,1,1,1,5
14,2,4,2,3,4,2,2,2,2,2,3,3,2,14,13,13,14,2,2,2,2,6,14,2,3,1,2,3,1,1,1,1,1,2,2,1,14,13,13,14,1,1,1,2,2
15,3,4,2,3,4,2,2,2,2,2,3,3,2,15,14,14,15,2,2,2,3,3,31,2,3,1,2,3,1,1,1,1,1,2,2,1,31,29,29,31,1,1,1,2,2
32,3,4,2,3,4,2,2,2,2,2,3,3,2,32,30,30,32,2,2,2,3,3,46,2,3,1,2,3,1,1,1,1,1,2,2,1,46,43,43,46,1,1,1,4,2
46,3,4,2,3,4,2,2,2,2,2,3,3,2,46,43,43,46,2,2,2,5,3,47,2,3,1,2,3,1,1,1,1,1,2,2,1,47,44,44,47,1,1,1,3,2
47,3,4,2,3,4,2,2,2,2,2,3,3,2,47,44,44,47,2,2,2,4,3,48,2,3,1,2,3,1,1,1,1,1,2,2,1,48,45,45,48,1,1,1,1,2
48,3,4,2,3,4,2,2,2,2,2,3,3,2,48,45,45,48,2,2,2,2,3,49,2,3,1,2,3,1,1,1,1,1,2,2,1,49,46,46,49,1,1,1,1,2
49,3,4,2,3,4,2,2,2,2,2,3,3,2,49,46,46,49,2,2,2,2,3,50,2,3,1,2,3,1,1,1,1,1,2,2,1,50,47,47,50,1,1,1,1,2
50,3,4,2,3,4,2,2,2,2,2,3,3,2,50,47,47,50,2,2,2,2,3,51,2,3,1,2,3,1,1,1,1,1,2,2,1,51,48,48,51,1,1,1,3,2
51,3,4,2,3,4,2,2,2,2,2,3,3,2,51,48,48,51,2,2,2,4,3,52,2,3,1,2,3,1,1,1,1,1,2,2,1,52,49,49,52,1,1,1,6,2
52,3,4,2,3,4,2,2,2,2,2,3,3,2,52,49,49,52,2,2,2,7,3,53,2,3,1,2,3,1,1,1,1,1,2,2,1,53,50,50,53,1,1,1,1,2
53,3,4,2,3,4,2,2,2,2,2,3,3,2,53,50,50,53,2,2,2,2,3,54,2,3,1,2,3,1,1,1,1,1,2,2,1,54,51,51,54,1,1,1,2,3
54,3,4,2,3,4,2,2,2,2,2,3,3,2,54,51,51,54,2,2,2,3,4,15,2,3,1,2,3,1,1,1,1,1,2,2,1,15,14,14,15,1,1,1,1,3
16,3,4,2,3,4,2,2,2,2,2,3,3,2,16,15,15,16,2,2,2,2,4,56,2,3,1,2,3,1,1,1,1,1,2,2,1,56,53,53,56,1,1,1,2,3
56,3,4,2,3,4,2,2,2,2,2,3,3,2,56,53,53,56,2,2,2,3,4,16,2,3,1,2,3,1,1,1,1,1,2,2,1,16,15,15,16,1,1,1,2,3
17,3,4,2,3,4,2,2,2,2,2,3,3,2,17,16,16,17,2,2,2,3,4,17,2,3,1,2,3,1,1,1,1,1,2,2,1,17,16,16,17,1,1,1,1,3
18,3,4,2,3,4,2,2,2,2,2,3,3,2,18,17,17,18,2,2,2,2,4,18,2,3,1,2,3,1,1,1,1,1,2,2,1,18,17,17,18,1,1,1,1,3
19,3,4,2,3,4,2,2,2,2,2,3,3,2,19,18,18,19,2,2,2,2,4,19,2,3,1,2,3,1,1,1,1,1,2,2,1,19,13,13,19,1,1,1,2,3
20,3,4,2,3,4,2,2,2,2,2,3,3,2,20,14,14,20,2,2,2,3,4,20,2,3,1,2,3,1,1,1,1,1,2,2,1,20,18,18,20,1,1,1,1,3
21,3,4,2,3,4,2,2,2,2,2,3,3,2,21,19,19,21,2,2,2,2,4,21,2,3,1,2,3,1,1,1,1,1,2,2,1,21,19,19,21,1,1,1,1,3
22,3,4,2,3,4,2,2,2,2,2,3,3,2,22,20,20,22,2,2,2,2,4,22,2,3,1,2,3,1,1,1,1,1,2,2,1,22,20,20,22,1,1,1,2,3
23,3,4,2,3,4,2,2,2,2,2,3,3,2,23,21,21,23,2,2,2,3,4,23,2,3,1,2,3,1,1,1,1,1,2,2,1,23,21,21,23,1,1,1,2,3
24,3,4,2,3,4,2,2,2,2,2,3,3,2,24,22,22,24,2,2,2,3,4,24,2,3,1,2,3,1,1,1,1,1,2,2,1,24,22,22,24,1,1,1,2,3
25,3,4,2,3,4,2,2,2,2,2,3,3,2,25,23,23,25,2,2,2,3,4,25,2,3,1,2,3,1,1,1,1,1,2,2,1,25,23,23,25,1,1,1,1,3
26,3,4,2,3,4,2,2,2,2,2,3,3,2,26,24,24,26,2,2,2,2,4,26,2,3,1,2,3,1,1,1,1,1,2,2,1,26,24,24,26,1,1,1,1,3
27,3,4,2,3,4,2,2,2,2,2,3,3,2,27,25,25,27,2,2,2,2,4,27,2,3,1,2,3,1,1,1,1,1,2,2,1,27,25,25,27,1,1,1,2,3
28,3,4,2,3,4,2,2,2,2,2,3,3,2,28,26,26,28,2,2,2,3,4,28,2,3,1,2,3,1,1,1,1,1,2,2,1,28,26,26,28,1,1,1,1,3
29,3,4,2,3,4,2,2,2,2,2,3,3,2,29,27,27,29,2,2,2,2,4,31,2,3,1,2,3,1,1,1,1,1,2,2,1,31,29,29,31,1,1,1,3,3
32,3,4,2,3,4,2,2,2,2,2,3,3,2,32,30,30,32,2,2,2,4,4,55,2,3,1,2,3,1,1,1,1,1,2,2,1,55,52,52,55,1,1,1,2,3
55,3,4,2,3,4,2,2,2,2,2,3,3,2,55,52,52,55,2,2,2,3,4,32,2,3,1,2,3,1,1,1,1,1,2,2,1,32,30,30,32,1,1,1,2,3
33,3,4,2,3,4,2,2,2,2,2,3,3,2,33,31,31,33,2,2,2,3,4,33,2,3,1,2,3,1,1,1,1,1,2,2,1,33,31,31,33,1,1,1,2,3
34,3,4,2,3,4,2,2,2,2,2,3,3,2,34,32,32,34,2,2,2,3,4,34,2,3,1,2,3,1,1,1,1,1,2,2,1,34,32,32,34,1,1,1,2,3
35,3,4,2,3,4,2,2,2,2,2,3,3,2,35,33,33,35,2,2,2,3,4,29,2,3,1,2,3,1,1,1,1,1,2,2,1,29,27,27,29,1,1,1,2,2
30,3,4,2,3,4,2,2,2,2,2,3,3,2,30,28,28,30,2,2,2,3,3,30,2,3,1,2,3,1,1,1,1,1,2,2,1,30,28,28,30,1,1,1,1,2
31,3,4,2,3,4,2,2,2,2,2,3,3,2,31,29,29,31,2,2,2,2,3,37,3,3,1,2,3,1,1,1,1,1,2,2,1,37,35,35,37,1,1,2,1,3
38,4,4,2,3,4,2,2,2,2,2,3,3,2,38,36,36,38,2,2,3,2,4,38,3,3,1,2,3,1,1,1,1,1,2,2,1,38,36,36,38,1,1,2,4,3
39,4,4,2,3,4,2,2,2,2,2,3,3,2,39,37,37,39,2,2,3,5,4,39,3,3,1,2,3,1,1,1,1,1,2,2,1,39,37,37,39,1,1,2,3,3
40,4,4,2,3,4,2,2,2,2,2,3,3,2,40,38,38,40,2,2,3,4,4,40,3,3,1,2,3,1,1,1,1,1,2,2,1,40,38,38,40,1,1,2,1,3
